ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight,normalized_weight,livesInUrbanArea,owningHouse,ScaledIncome,age_65_more,age_30_less,age_category,household_size,income_category,moreThanOneCar,moreThanOneBike,individualHouse,male,single,haveChildren,haveGA,highEducation,artisans,employees,occupation_status,childCenter,childSuburb,TimePT_scaled,TimePT_hour,TimeCar_scaled,TimeCar_hour,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,PurpHWH,PurpOther,number_of_trips,urbanization
42270350.0,1.0,1.0,76.0,54.0,3.0,5.4,1.6,22.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,15.0,4.0,2.0,1969.0,1.0,2.0,1.0,6.0,7000.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.7,2.29,3.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,1.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,4.0,5.0,4.0,1.0,1.0,5.0,4.0,2.0,2.0,5.0,4.0,3.0,1.0,5.0,3.0,3.0,4.0,1.0,2.0,4.0,1.0,7.0,1.0,2.0,4.0,3.0,5.0,2.0,1.0,3.0,3.0,3.0,5.0,12.0,1.0,19.0,3.0,20.0,5.0,41.0,0.000367986,0.8686736691713585,0.0,1.0,7.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.38,1.2666666666666666,0.11,0.36666666666666664,0.27,0.229,2.4000000000000004,1.0,0.0,2.0,2.0
42270540.0,1.0,0.0,24.0,24.0,0.0,0.0,0.34,2.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,11.0,3.0,1.0,1960.0,1.0,3.0,1.0,5.0,5000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.49,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,6.0,6.0,2.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,6.0,4.0,3.0,4.0,2.0,1.0,6.0,2.0,4.0,3.0,4.0,3.0,1.0,2.0,5.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,7.0,1.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,0.0,5.0,14.0,5.0,50.0,0.000409116,0.9657658085816023,0.0,1.0,5.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.12,0.4,0.01,0.03333333333333333,0.0,0.049,0.4,0.0,1.0,3.0,2.0
42270610.0,10.0,0.0,21.0,20.0,0.0,6.4,0.34,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,8.0,1.0,1.0,1960.0,1.0,1.0,2.0,6.0,2000.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,6.4,0.49,2.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,5.0,3.0,2.0,5.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,7.0,1.0,2.0,4.0,3.0,5.0,2.0,4.0,2.0,2.0,4.0,5.0,2.3,2.0,1.0,5.0,30.0,5.0,50.0,0.000409116,0.9657658085816023,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.105,0.35,0.02,0.06666666666666667,0.6400000000000001,0.049,0.45999999999999996,0.0,1.0,2.0,2.0
42270623.0,1.0,1.0,64.0,40.0,1.0,6.4,1.42,20.0,4.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,5.0,13.0,-1.0,1.0,1964.0,1.0,3.0,1.0,-1.0,7384.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.2,2.03,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,5.0,2.0,5.0,5.0,4.0,6.0,2.0,4.0,3.0,4.0,4.0,3.0,5.0,6.0,5.0,4.0,2.0,4.0,2.0,4.0,6.0,2.0,5.0,4.0,2.0,6.0,6.0,6.0,1.0,1.0,5.0,1.0,3.0,3.0,5.0,6.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,7.0,1.0,2.0,4.0,3.0,5.0,2.0,3.0,-1.0,-1.0,3.0,5.0,11.0,1.0,23.0,4.0,24.0,5.0,46.0,0.000409116,0.9657658085816023,0.0,0.0,7.384,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32,1.0666666666666667,0.1,0.3333333333333333,0.32000000000000006,0.20299999999999999,2.2,0.0,1.0,2.0,2.0
42270623.0,1.0,1.0,74.0,40.0,12.0,6.4,1.42,20.0,4.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,5.0,13.0,-1.0,1.0,1964.0,1.0,3.0,1.0,-1.0,7384.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.2,2.03,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,5.0,2.0,5.0,5.0,4.0,6.0,2.0,4.0,3.0,4.0,4.0,3.0,5.0,6.0,5.0,4.0,2.0,4.0,2.0,4.0,6.0,2.0,5.0,4.0,2.0,6.0,6.0,6.0,1.0,1.0,5.0,1.0,3.0,3.0,5.0,6.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,7.0,1.0,2.0,4.0,3.0,5.0,2.0,3.0,-1.0,-1.0,3.0,5.0,11.0,1.0,22.0,4.0,26.0,5.0,46.0,0.000409116,0.9657658085816023,0.0,0.0,7.384,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37,1.2333333333333334,0.1,0.3333333333333333,0.32000000000000006,0.20299999999999999,2.2,1.0,0.0,2.0,2.0
42270631.0,1.0,0.0,31.0,30.0,0.0,4.4,0.42,6.0,3.0,0.0,1.0,3.0,6.0,0.0,5.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,15.0,5.0,1.0,1954.0,1.0,3.0,1.0,3.0,9000.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.2,0.6,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,6.0,6.0,6.0,3.0,4.0,2.0,6.0,6.0,2.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,7.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,-1.0,4.0,5.0,2.8,2.0,1.0,5.0,6.0,5.0,56.0,0.000109132,0.2576187541482793,0.0,1.0,9.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.155,0.5166666666666666,0.03,0.1,0.22000000000000003,0.06,0.5599999999999999,0.0,1.0,2.0,2.0
42270631.0,1.0,1.0,55.0,38.0,1.0,8.6,1.4,18.0,3.0,0.0,1.0,3.0,6.0,0.0,5.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,15.0,5.0,1.0,1954.0,1.0,3.0,1.0,3.0,9000.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,4.3,2.01,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,6.0,6.0,6.0,3.0,4.0,2.0,6.0,6.0,2.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,7.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,-1.0,4.0,5.0,11.4,1.0,16.0,5.0,20.0,5.0,56.0,0.000109132,0.2576187541482793,0.0,1.0,9.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.275,0.9166666666666666,0.09,0.3,0.43,0.20099999999999998,2.2800000000000002,0.0,1.0,3.0,2.0
42270632.0,1.0,0.0,31.0,30.0,0.0,6.4,0.42,6.0,3.0,0.0,1.0,3.0,6.0,0.0,5.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,15.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9000.0,-1.0,2.0,2.0,2.0,2.0,2.0,-1.0,6.4,0.6,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,6.0,6.0,6.0,3.0,4.0,2.0,6.0,6.0,2.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,7.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,-1.0,4.0,5.0,2.8,2.0,1.0,5.0,6.0,5.0,-1.0,0.000109132,0.2576187541482793,0.0,1.0,9.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.155,0.5166666666666666,0.03,0.1,0.6400000000000001,0.06,0.5599999999999999,0.0,1.0,2.0,2.0
42270632.0,1.0,0.0,31.0,30.0,0.0,6.4,0.4,5.0,3.0,0.0,1.0,3.0,6.0,0.0,5.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,15.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9000.0,-1.0,2.0,2.0,2.0,2.0,2.0,-1.0,6.4,0.57,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,6.0,6.0,6.0,3.0,4.0,2.0,6.0,6.0,2.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,7.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,-1.0,4.0,5.0,3.1,2.0,1.0,5.0,7.0,5.0,-1.0,7.71e-05,0.182003499842689,0.0,1.0,9.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.155,0.5166666666666666,0.025,0.08333333333333333,0.6400000000000001,0.056999999999999995,0.6200000000000001,1.0,0.0,2.0,2.0
42270747.0,1.0,5.0,214.0,75.0,12.0,33.2,7.83,134.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,10.0,4.0,2.0,1968.0,1.0,1.0,1.0,3.0,7000.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,16.6,11.22,2.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,2.0,6.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,-1.0,7.0,1.0,2.0,4.0,3.0,5.0,9.0,4.0,1.0,2.0,4.0,5.0,67.0,0.0,127.0,4.0,186.0,5.0,42.0,9.82e-05,0.23181249915112914,0.0,1.0,7.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.07,3.5666666666666664,0.67,2.2333333333333334,1.6600000000000001,1.122,13.4,0.0,1.0,3.0,2.0
42270851.0,7.0,1.0,91.0,74.0,1.0,6.4,1.6,21.0,2.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.5,2.0,6.0,2.0,1977.0,3.0,7.0,2.0,2.0,15000.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,3.2,2.29,3.0,4.0,6.0,2.0,3.0,4.0,6.0,2.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,6.0,2.0,2.0,5.0,4.0,5.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,5.0,1.0,4.0,4.0,1.0,5.0,1.0,3.0,1.0,1.0,5.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,5.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,7.0,1.0,2.0,4.0,3.0,6.0,4.0,3.0,3.0,3.0,1.0,5.0,12.8,1.0,16.0,5.0,34.0,5.0,33.0,0.000232084,0.5478612225355464,0.0,1.0,15.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.455,1.5166666666666666,0.105,0.35,0.32000000000000006,0.229,2.5600000000000005,0.0,1.0,3.0,2.0
42270878.0,1.0,2.0,54.0,17.0,3.0,5.1,2.35,30.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,1.0,1972.0,1.0,3.0,1.0,6.0,2000.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,3.37,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,1.0,3.0,2.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,1.0,7.0,1.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,5.0,24.0,1.0,34.0,3.0,630.0,5.0,38.0,0.003869639,9.13473205094375,0.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.27,0.9,0.15,0.5,0.0,0.337,4.800000000000001,1.0,0.0,1.0,2.0
42270907.0,7.0,4.0,211.0,59.0,15.0,36.6,5.42,72.0,5.0,3.0,2.0,0.0,5.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,7.5,3.0,5.0,1.0,1976.0,1.0,3.0,1.0,3.0,9000.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,36.6,7.77,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,2.0,4.0,6.0,4.0,1.0,5.0,2.0,1.0,6.0,6.0,3.0,4.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,4.0,5.0,2.0,3.0,7.0,1.0,2.0,4.0,3.0,5.0,2.0,4.0,2.0,1.0,3.0,5.0,52.0,1.0,137.0,3.0,90.0,5.0,34.0,0.000258025,0.6090979642919562,0.0,1.0,9.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.055,3.5166666666666666,0.36,1.2,3.66,0.777,10.4,0.0,1.0,2.0,2.0
42270907.0,1.0,0.0,16.0,16.0,0.0,0.0,0.22,3.0,5.0,3.0,2.0,0.0,5.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,7.5,3.0,5.0,1.0,1976.0,1.0,3.0,1.0,3.0,9000.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.32,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,2.0,4.0,6.0,4.0,1.0,5.0,2.0,1.0,6.0,6.0,3.0,4.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,4.0,5.0,2.0,1.0,7.0,1.0,2.0,4.0,3.0,5.0,1.0,4.0,2.0,1.0,3.0,5.0,1.6,1.0,0.0,3.0,5.0,5.0,34.0,0.000258025,0.6090979642919562,0.0,1.0,9.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,0.26666666666666666,0.015,0.05,0.0,0.032,0.32000000000000006,1.0,0.0,1.0,2.0
42270908.0,7.0,0.0,10.0,10.0,0.0,0.0,0.2,2.0,5.0,3.0,2.0,0.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,7.5,3.0,5.0,2.0,1978.0,1.0,3.0,6.0,8.0,9000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.29,1.0,3.0,2.0,2.0,3.0,4.0,6.0,6.0,6.0,3.0,6.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,2.0,5.0,3.0,3.0,3.0,6.0,6.0,6.0,5.0,3.0,1.0,6.0,6.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,5.0,3.0,6.0,1.0,-1.0,3.0,6.0,3.0,1.0,5.0,5.0,4.0,3.0,7.0,1.0,2.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,1.2,1.0,0.0,5.0,40.0,5.0,32.0,0.00087004,2.0538304150860323,0.0,1.0,9.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05,0.16666666666666666,0.01,0.03333333333333333,0.0,0.028999999999999998,0.24,0.0,1.0,2.0,2.0
42270911.0,1.0,6.0,262.0,60.0,28.0,84.4,19.19,161.0,4.0,2.0,3.0,-1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,3.0,6.0,1.0,1969.0,1.0,3.0,1.0,6.0,15000.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,42.2,27.5,1.0,2.0,3.0,3.0,2.0,4.0,1.0,5.0,1.0,5.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,5.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,4.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,7.0,1.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,5.0,205.0,1.0,174.0,5.0,150.0,5.0,41.0,0.000109132,0.2576187541482793,0.0,1.0,15.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.31,4.366666666666666,0.805,2.683333333333333,4.220000000000001,2.75,41.0,1.0,0.0,2.0,2.0
42270912.0,4.0,0.0,83.0,64.0,0.0,6.4,1.43,20.0,4.0,2.0,3.0,-1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,3.0,6.0,2.0,1970.0,1.0,3.0,2.0,6.0,15000.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,3.2,2.05,1.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,5.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,7.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0,12.0,1.0,19.0,5.0,17.0,5.0,40.0,9.82e-05,0.23181249915112914,0.0,1.0,15.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.41500000000000004,1.3833333333333333,0.1,0.3333333333333333,0.32000000000000006,0.205,2.4000000000000004,0.0,1.0,2.0,2.0
42270974.0,1.0,6.0,130.0,40.0,11.0,25.0,5.84,70.0,4.0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.5,5.0,4.0,1.0,1966.0,1.0,3.0,1.0,6.0,7000.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,8.37,2.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,2.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,7.0,1.0,2.0,4.0,3.0,5.0,2.0,-1.0,-1.0,-1.0,3.0,5.0,54.0,0.0,79.0,3.0,140.0,5.0,44.0,0.000409116,0.9657658085816023,0.0,1.0,7.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.65,2.1666666666666665,0.35000000000000003,1.1666666666666667,0.0,0.837,10.8,1.0,0.0,2.0,2.0
42270995.0,10.0,0.0,2.0,0.0,0.0,0.0,0.12,0.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,5.0,5.0,3.0,1.0,1974.0,1.0,3.0,2.0,2.0,5000.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.2,0.17,4.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,5.0,2.0,2.0,4.0,5.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,7.0,1.0,2.0,4.0,3.0,5.0,2.0,4.0,2.0,1.0,3.0,5.0,0.6,2.0,2.0,2.0,60.0,5.0,36.0,0.000258025,0.6090979642919562,0.0,1.0,5.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.01,0.03333333333333333,0.0,0.0,0.22000000000000003,0.017,0.12,0.0,1.0,2.0,2.0
42270996.0,1.0,4.0,113.0,30.0,12.0,14.8,5.57,69.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,-1.0,1.0,1.0,5.0,5.0,4.0,2.0,1971.0,1.0,3.0,2.0,6.0,7000.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,7.4,7.98,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0,5.0,4.0,3.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,7.0,1.0,2.0,4.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,5.0,53.0,0.0,71.0,5.0,132.0,5.0,39.0,0.00087004,2.0538304150860323,0.0,1.0,7.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5650000000000001,1.8833333333333333,0.34500000000000003,1.15,0.7400000000000001,0.798,10.600000000000001,1.0,0.0,2.0,2.0
